	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
thoc2	9.5639686211234e-09	-0.845447770007111	0.729	0.97	0.000187692884189547
herc4	9.91778137927054e-09	1.07836752023621	0.625	0.134	0.000194636459568184
baz1b	1.32481814813429e-08	-0.897384933517114	0.333	0.866	0.000259995561571354
chl1b	1.41455893687722e-08	-1.6184089838143	0.208	0.716	0.000277607191362154
tfdp2	1.48636971320963e-08	-0.915763462831968	0.167	0.716	0.000291700056217389
llgl1	1.52566504675946e-08	-1.22532247790653	0.646	0.94	0.000299411765426544
sall4	1.58883409039955e-08	1.04816728246051	0.667	0.209	0.000311808690240911
fmnl2b	2.11574842012823e-08	-1.02621491386207	0.354	0.791	0.000415215627450164
efnb1	2.13479204482343e-08	-1.3182794792055	0.521	0.925	0.000418952938796598
hsp70.2	2.30499492390193e-08	0.643856189774725	0.396	0	0.000452355253815754
hsp70.3	2.37036028137699e-08	0.807354922057604	0.396	0	0.000465183205220234
cntfr	2.94301496025998e-08	-1.18251012511245	0.958	0.985	0.000577566685951021
sox13	3.25449982514343e-08	-1.11977735485356	0.438	0.866	0.000638695590684398
si:ch211-152c2.3	4.91057609899448e-08	-0.879870969829338	0.062	0.552	0.000963700559427666
picalmb	5.09584549503383e-08	-0.937016720410049	0.188	0.672	0.00100005967840039
brdt	5.18428201829844e-08	0.94483803575115	0.958	0.567	0.00101741534609107
ubr5	5.77761036717152e-08	-0.929157279571593	0.646	0.91	0.00113385603455741
actb1	6.28456869475046e-08	1.01425025893815	0.688	0.239	0.00123334660634478
odc1	6.50693316702496e-08	-0.947716609067258	0.042	0.537	0.00127698563402865
cwc22	6.59604046650931e-08	-0.990179029188972	0.333	0.776	0.00129447294155245
cbx7a	6.85141167829872e-08	0.864455329288122	0.438	0.03	0.00134458954186612
sfswap	7.04187145556059e-08	-0.913732927604597	0.667	0.94	0.00138196727315377
tmem131l	8.42573162440349e-08	-0.824681739787469	0.312	0.821	0.00165354983128919
her4.2	8.65647711166973e-08	-1.6289268557283	0.25	0.716	0.00169883363316519
zgc:158463	8.87037773626444e-08	0.927697190430584	1	1	0.0017408116307419
fam168a	9.44377156827258e-08	-1.10383581098454	0.729	0.925	0.00185334017027349
tnc	1.14042844918473e-07	0.825081090953977	0.562	0.104	0.00223809083152504
kpnb3	1.1504919579957e-07	-0.940115959068936	0.5	0.836	0.00225784046756656
ewsr1b	1.25103382156187e-07	-0.984536882612196	0.479	0.851	0.00245515387481518
nos1apa.1	1.33943628987483e-07	-0.956994422655269	0.625	0.94	0.00262864371887936
ptprfb	1.56995024780026e-07	-0.85832745773576	0.979	1	0.00308102736130802
arhgef2	1.61651409693519e-07	-0.984536882612196	0.25	0.687	0.0031724089152353
yap1	1.71101985775971e-07	0.936806173512806	0.792	0.358	0.00335787647085342
stat1a	1.71957048309243e-07	0.810832135215698	0.5	0.075	0.00337465707306889
stip1	1.87905663964958e-07	0.751980600029709	0.771	0.299	0.00368764865531231
chordc1a	1.92794744085601e-07	0.620529746402033	0.417	0.03	0.00378359685267991
cldn5a	1.9600027776909e-07	0.820613156008283	0.792	0.388	0.0038465054512184
rbm25b	1.98177133176734e-07	-0.840801405150746	0.292	0.761	0.0038892262385934
sb:cb81	2.02100594350203e-07	0.911271081405668	0.75	0.313	0.00396622416412273
xpo4	2.11993094015975e-07	-0.869370557347517	0.208	0.687	0.00416036447006352
robo3	2.12951017273711e-07	-0.980321274499185	0.25	0.746	0.00417916371399658
ddx5	2.17755966390478e-07	-0.979714499155352	0.542	0.851	0.00427346084041313
mdka	2.3350905326208e-07	0.977084184399027	0.833	0.358	0.00458261517026832
zeb2b	2.36250366830639e-07	-1.10383581098454	0.271	0.687	0.00463641344905129
znf827	2.61425523425783e-07	-1.02451335832313	0.396	0.821	0.005130475897231
kif1b	2.62554327227018e-07	0.74416109557041	0.583	0.119	0.00515262867183022
lig1	2.85546826536985e-07	-1.06717734040569	0.604	0.821	0.00560385647078833
cited4a	2.99625830400073e-07	0.901458488684973	0.375	0.015	0.00588015692160143
nck2b	3.01802659875308e-07	-0.888984938660711	0.583	0.91	0.00592287720005293
rnf24	3.16402501288194e-07	0.93484465717952	0.688	0.269	0.00620939908778081
abl2	3.30255038489324e-07	-0.831756265547739	0.25	0.716	0.00648125513035298
st3gal3b	3.48608878784786e-07	-0.814329193789555	0.479	0.836	0.00684144924615142
fnbp1a	3.87713143195557e-07	-0.675377795943374	0	0.418	0.0076088704352128
il6st	4.02595596027448e-07	1.00767250423245	0.625	0.224	0.00790093857203867
hsh2d	4.32629712618655e-07	0.604862058158861	0.333	0	0.00849035811014111
cyp26b1	4.56676226495497e-07	-1.74690126626926	0.25	0.687	0.00896227094497414
col4a6	4.57146584388459e-07	-1.10783774154204	0.708	0.896	0.00897150171862352
cbl	5.24180493678053e-07	-0.71818211848679	0.104	0.567	0.0102870421884318
nop56	5.72167520498443e-07	-0.890240337885251	0.625	0.896	0.0112287875897819
ctdspl2b	5.95771251522578e-07	-0.830074998557688	0.104	0.552	0.0116920108111306
tle3a	5.99426009708517e-07	-0.749170929685178	0.083	0.522	0.0117637354405296
st6gal2a	6.67932347138116e-07	-0.830459460929287	0.104	0.567	0.0131081723125855
acin1a	6.92400479151535e-07	-0.86911568674516	0.646	0.94	0.0135883594033489
maptb	6.93453839441708e-07	0.89616418901546	0.458	0.075	0.0136090315990435
adcy6b	6.98196063712297e-07	-0.701076641484133	0.062	0.507	0.0137020977503538
mta1	7.28567096022638e-07	-0.827318175787124	0.458	0.866	0.0142981292594443
hist1h4l.11	7.29115954451085e-07	0.790811188869232	0.438	0.06	0.0143089006061025
pcdh19	7.31681451872483e-07	-1.19064063852181	0.833	0.94	0.0143592484929975
calr	8.28390017371079e-07	0.622482538982158	0.354	0.015	0.0162571540909074
sox11a	8.70571641662193e-07	0.94989617295325	0.792	0.418	0.0170849684676205
hsp70l	8.78703368103444e-07	0.502188305264446	0.354	0.015	0.0172445535990301
marcksl1b	8.92271712071286e-07	0.770633306931601	0.688	0.284	0.017510832349399
mdkb	9.92989843356054e-07	-0.84464347144514	0.375	0.791	0.0194874256758626
top2b	1.02611476170709e-06	-0.720945747220236	0.792	1	0.0201375021985016
sema3ab	1.06567613035066e-06	-1.20880537058608	0.083	0.507	0.0209138940581318
mllt10	1.07304354671812e-06	-0.642255725768666	0.833	0.97	0.0210584796043431
sipa1l1	1.08669649288776e-06	-0.972384957356863	0.625	0.881	0.0213264186729222
morc2	1.08774624228943e-06	-0.71151838820578	0.125	0.582	0.02134702000493
zgc:113625	1.12513083992993e-06	0.643856189774725	0.312	0	0.022080692733625
coro1ca	1.13492912843886e-06	0.863213767214173	0.938	0.672	0.0222729841456127
neo1a	1.13582413382159e-06	-0.797548207196862	0.938	0.925	0.0222905486262487
fosl2	1.1373341601197e-06	0.807354922057604	0.312	0	0.0223201828923492
crtc3	1.14333400894331e-06	-0.729770092762002	0.104	0.552	0.0224379299255124
arvcfb	1.22000622917674e-06	0.88775194919926	0.625	0.209	0.0239426222475935
arglu1a	1.22393480768182e-06	-0.836488412279663	0.271	0.701	0.0240197206007557
ptprna	1.22830031772963e-06	0.976654106875828	0.771	0.403	0.024105393735444
ryk	1.30445088903682e-06	-0.785153375600832	0.312	0.761	0.0255998486973477
actn4	1.35327489141924e-06	-0.844273597057551	0.396	0.821	0.0265580197441026
rasal2	1.43751336859078e-06	-0.807634541215547	0.875	0.985	0.028211199858594
nsd2	1.4882450580115e-06	-0.87682971433496	0.562	0.851	0.0292068092634757
ppp1r10	1.60105109220734e-06	0.853680857693947	0.792	0.463	0.031420627684569
wdr18	1.63781535005514e-06	-0.938911490600594	0.646	0.866	0.0321421262448321
hspa9	1.64257042534765e-06	0.819928603188375	0.708	0.328	0.0322354445974477
nap1l1	1.70207435023662e-06	-0.759187639597094	0.396	0.791	0.0334032091233936
pik3c2b	1.7846200360362e-06	0.679906553851114	0.604	0.164	0.0350231682072104
zswim8	1.98243552878933e-06	-0.895593877991125	0.271	0.657	0.0389052972524906
etv4	2.06643216259889e-06	-0.862827711480745	0.062	0.478	0.0405537311910032
arhgap21b	2.12291876461303e-06	-0.690825993052679	0.812	0.985	0.0416622807555308
hsp90b1	2.14753598182649e-06	0.715591943373639	0.333	0.015	0.0421453936433449
skib	2.19360762282169e-06	-0.716174750637001	0.188	0.612	0.0430495495978757
gabra5	2.2050646003053e-06	-1.04661094229159	0.146	0.582	0.0432743927809914
pax3b	2.26628789847564e-06	-0.937185941575089	0.125	0.537	0.0444759000075845
lmo3	2.35331585941953e-06	-0.732998115616231	0.021	0.418	0.0461838237411083
soga1	2.4395197337178e-06	-0.831151235117027	0.146	0.597	0.0478755747742118
bcam	2.50355612703863e-06	-0.868207562491398	0.25	0.701	0.0491322889931332
si:dkey-79d12.5	2.5261330493095e-06	0.753498960149746	0.521	0.134	0.049575361092699
phactr4b	2.5345486638866e-06	-0.767900858103298	0.312	0.731	0.0497405175287745
arhgap35a	2.54408285427461e-06	-0.726273017124359	0.792	0.97	0.0499276260151393
rasgef1ba	2.56050867880618e-06	0.703519111073064	0.438	0.075	0.0502499828215712
zgc:154058	2.61423184030758e-06	-0.676414587249864	0.062	0.478	0.0513042998660363
spsb4a	2.71806521441115e-06	-1.01529913638288	0.125	0.537	0.0533420298328188
sugt1	3.30208477845801e-06	0.778512600361187	0.604	0.194	0.0648034137772385
notch1a	3.34314696105112e-06	-0.869947750810262	0.542	0.836	0.0656092591106282
efna5a	3.4267083354744e-06	-0.79323572189869	0.375	0.791	0.0672491510836851
dyrk1b	3.45530666749301e-06	-0.801807273534882	0.542	0.851	0.0678103933495502
ewsr1a	3.52255838165516e-06	-0.756564867982714	0.312	0.716	0.0691302082399826
fkbp4	3.77886485970707e-06	0.673771767679012	0.375	0.045	0.0741602228717513
elavl1b	3.86332722964522e-06	-0.762798893149473	0.375	0.776	0.0758177968817875
znf609b	3.89958055584774e-06	-0.861105501605835	0.729	0.925	0.076529268408512
cables2a	4.12912328960504e-06	-0.685770619008128	0.062	0.478	0.0810340445584989
map2k6	4.21386214110818e-06	-0.773870397031759	0.396	0.791	0.0826970445192481
tle2a	4.44294734874751e-06	-0.793880357763254	0.583	0.866	0.08719284171917
fsta	4.59704990058757e-06	1.03292232652257	0.562	0.194	0.090217104299031
eef2b	4.7116306295893e-06	-0.699445555905205	0.75	0.955	0.09246575110569
phf21aa	4.98987137476279e-06	-0.735191217190147	0.271	0.701	0.0979262257297197
elmsan1b	5.09236956338721e-06	0.83931832861075	0.75	0.388	0.0999377526814741
arhgef7a	5.1594783504651e-06	-0.794507752876811	0.167	0.567	0.101254762627878
itpk1b	5.17533949397477e-06	-0.752670494872081	0.104	0.507	0.101566037569255
mybbp1a	5.30263323896094e-06	-0.699445555905205	0.208	0.612	0.104064177314609
aplp2	5.66181798423375e-06	-0.756564867982714	0.292	0.701	0.111113177940587
palld	5.74039244581022e-06	0.914086097012723	0.688	0.328	0.112655201749025
jdp2b	5.76243130947064e-06	0.502188305264446	0.312	0.015	0.113087714448361
fstl1b	5.80085121084278e-06	-0.915632075823919	0.708	0.94	0.11384170501279
sipa1l2	5.87052203808076e-06	-0.715910157322937	0.688	0.94	0.115208994997335
CABZ01080568.1	6.09523363375176e-06	0.837270499961892	0.458	0.104	0.119618960062378
ccdc102a	6.18463139107046e-06	-0.718545655099748	0.25	0.642	0.121373391049758
CR848788.2	6.51689935210743e-06	0.596603907156552	0.417	0.075	0.127894149785108
calr3b	7.07745791696503e-06	0.437405312307298	0.271	0	0.138895111620439
hspa8b	7.08722249839901e-06	0.564784618783526	0.271	0	0.13908674153108
ncoa2	7.21558894069404e-06	-0.659735846103233	0.833	0.925	0.14160593296112
crema	7.44104874964893e-06	0.542527234400759	0.312	0.015	0.14603058171186
maml3	7.86699321800026e-06	-0.763495678983297	0.5	0.821	0.154389741903255
tmem63ba	8.10126931208604e-06	-0.616720633661528	0.146	0.552	0.158987410249688
eif3s10	8.5808746661754e-06	-0.800644278678764	0.583	0.821	0.168399665323692
abca3b	8.67225727824525e-06	0.877055366067755	0.458	0.104	0.170193049085563
khdrbs1a	9.52410674400326e-06	-0.596875822264657	0.938	0.985	0.186910594851064
alcamb	9.55513561541394e-06	-0.747314776272637	0.604	0.851	0.187519536452499
dlg5a	9.81408853905237e-06	-0.813203846586716	0.521	0.806	0.192601487578903
edrf1	9.98130921970242e-06	0.819542907412548	0.604	0.254	0.19588319343666
si:ch211-212k18.4	9.98893358649749e-06	-0.7869787056446	0.292	0.701	0.196032821635013
chd7	1.17664884423964e-05	-0.716174750637001	0.646	0.896	0.230917335682029
elp4	1.20870565296197e-05	-0.775213063523169	0.104	0.478	0.237208484393786
cd99l2	1.22176176173085e-05	-0.708351109127097	0.146	0.537	0.239770745739678
rreb1a	1.28311764357283e-05	-0.669653262438993	0.188	0.582	0.251811837551168
si:dkey-108k21.10	1.28496182708251e-05	0.7559865309672	0.542	0.179	0.252173758564942
epha7	1.34745492267564e-05	-0.906081714955225	0.833	0.97	0.264438028575093
fosb	1.36650443742932e-05	0.540832935860884	0.333	0.03	0.268176495845505
cdk8	1.37161162235536e-05	-0.569499383333352	0.104	0.507	0.269178780887239
htr3a	1.42468575274349e-05	0.543410967990959	0.292	0.015	0.27959457897591
ZNF423	1.43974627893473e-05	-1.02608065347009	0.562	0.851	0.282550207240942
ppp1r1b	1.44902224310918e-05	0.502188305264446	0.292	0.015	0.284370615210178
sinhcaf	1.47209138051884e-05	0.43805796784473	0.292	0.015	0.288897933426822
raraa	1.52019936827279e-05	-0.669653262438993	0.146	0.552	0.298339126023535
ylpm1	1.5269445116615e-05	-0.728908525079849	0.312	0.687	0.29966286041357
eif4a2	1.56180982582945e-05	-0.601335470455357	0.25	0.672	0.30650517831903
ppm1g	1.6105037273161e-05	-0.60947585904429	0.083	0.463	0.316061356485785
dennd2b	1.66711409524218e-05	-0.590663993331394	0.021	0.358	0.327171141191278
sestd1	1.73093819351178e-05	-0.683260128164266	0.125	0.522	0.339696620476688
baz1a.1	1.77399370677013e-05	-0.823727891791805	0.292	0.657	0.348146264953639
actb2	1.81714708543421e-05	0.672069472448011	0.75	0.418	0.356615115516464
eif4g1a	1.86155759162108e-05	-0.692204913148945	0.542	0.866	0.365330677355636
ube2d1b	1.89423483053929e-05	-0.595494591866296	0.125	0.507	0.371743585493335
pabpn1	2.00532512369566e-05	-0.701565607779574	0.562	0.866	0.393545055525274
ttll4	2.03835288835541e-05	-0.601335470455357	0.062	0.418	0.40002675433975
egfra	2.04161728294492e-05	0.714616819956395	0.438	0.104	0.400667391777941
smad1	2.05065807052794e-05	-0.518873310263384	0.042	0.388	0.402441646341108
abca1b	2.18158067090853e-05	-0.577766999316952	0	0.313	0.428135206665798
plekho1b	2.19525538260646e-05	-0.697210551521896	0.167	0.537	0.430818868836519
lmnb2	2.22092288467732e-05	-0.702585263435772	0.438	0.776	0.435856116117924
rims1b	2.23247512431813e-05	0.95361446119936	0.5	0.164	0.438123243147433
picalma	2.25362892626093e-05	-0.649577001907978	0.167	0.552	0.442274676778708
hells	2.29157120965434e-05	-0.93125635609625	0.312	0.642	0.449720849894665
spag9a	2.30253453217298e-05	-0.847821832828518	0.438	0.746	0.451872401938948
ralgps2	2.31574703615937e-05	-0.75116419266607	0.438	0.791	0.454465355846276
dnmt3ba	2.40655998143502e-05	-0.665714698592655	0.146	0.522	0.472287396356622
hnrnpub	2.42401125423059e-05	-0.695462041986707	0.583	0.836	0.475712208642754
si:ch211-222l21.1	2.43834382508932e-05	-0.618408983814298	0.792	0.955	0.478524975673778
trim71	2.46303604928511e-05	-0.769045565160128	0.833	0.955	0.483370824672202
si:ch73-46j18.5	2.46912054559855e-05	-0.618408983814298	0.146	0.522	0.484564907073715
ckap5	2.53157662840711e-05	-0.776261152956035	0.229	0.597	0.496821913324895
rbmx	2.76797519291238e-05	-0.760948097461531	0.688	0.821	0.543215131609054
bcar1	2.92101184281453e-05	0.620103102885427	0.542	0.164	0.573248574152352
usp54a	3.0313319936696e-05	-0.648753592810294	0.312	0.672	0.594898903757659
elavl3	3.03321578259223e-05	0.606657571820475	0.417	0.09	0.595268597333725
ssrp1a	3.06903376846636e-05	-0.6803367329575	0.417	0.746	0.602297877061523
pdzd2	3.11860509678122e-05	-0.705286434494265	0.417	0.776	0.612026250243315
map7d2b	3.20048922236745e-05	0.779467964306363	0.417	0.104	0.628096009889612
zmym4	3.20085235550619e-05	-0.569499383333352	0.125	0.507	0.62816727476809
maml1	3.2625291619509e-05	-0.707077045424005	0.208	0.582	0.640271348032864
uacab	3.30555619950903e-05	-0.756452135414508	0.396	0.731	0.648715404153647
crebrf	3.31432505903294e-05	0.5612970384206	0.333	0.045	0.650436292835215
nfatc2b	3.45091034933573e-05	0.502188305264446	0.271	0.015	0.677241156057138
kdm6a	3.45857820090091e-05	-0.698042155949316	0.667	0.925	0.678745971926803
smpd4	3.53116235464902e-05	-0.570403610903466	0.104	0.478	0.69299061209987
ptp4a3b	3.55326571519812e-05	-0.694723145662801	0.083	0.448	0.697328396607632
pkdcca	3.77948644777361e-05	-0.661831264105427	0	0.299	0.74172421537557
slc25a21	3.82956789834306e-05	0.639191535968868	0.583	0.209	0.751552700049826
sema4c	4.08137975579291e-05	-0.738318447549495	0.292	0.672	0.800970777074358
si:ch211-153j24.3	4.21759364531665e-05	0.321928094887362	0.229	0	0.827702752893392
cdh2	4.44715198143693e-05	-0.504659451043683	0.979	1	0.872753576356998
igdcc4	4.47275245135964e-05	-0.622709121247924	0.271	0.657	0.87777766857933
rngtt	4.65345496104412e-05	-0.619567309882857	0.438	0.806	0.913240536104908
nbeaa	4.67832658860236e-05	-1.04064198449735	0.646	0.851	0.918121593013214
rrm1	4.74063655344051e-05	-0.779262994841614	0.417	0.806	0.9303499236127
setdb1b	4.86339482064743e-05	-0.542720052217752	0.146	0.537	0.954441233552058
nr2f2	4.98017397483676e-05	0.814864086913612	0.854	0.567	0.977359142561714
birc2	5.13329141246453e-05	0.439904027010103	0.354	0.06	1
nr2f6a	5.17805940594282e-05	-0.546354046685491	0.062	0.403	1
unc5b	5.20046386441821e-05	-1.03824746935696	0.375	0.701	1
slc1a6	5.2040470965759e-05	-0.774130365505458	0.146	0.493	1
elp2	5.38287088593948e-05	-0.491906262663114	0.062	0.418	1
st8sia2	5.42004502654976e-05	-0.890321540994545	0.229	0.582	1
mylk2	5.63096772467373e-05	0.767430874893257	0.521	0.194	1
exoc6b	5.66521675319051e-05	-0.720507171433034	0.229	0.567	1
rps6kb1b	5.67333227184894e-05	-0.660892315135812	0.208	0.552	1
klf7a	5.67995768761558e-05	0.519094539935637	0.354	0.06	1
thrab	5.6838011758014e-05	-0.741265731599832	0.271	0.642	1
lamb2	5.68417427700571e-05	0.651051691178929	0.583	0.239	1
sbno2a	5.93452179440614e-05	-0.506382366080187	0.167	0.552	1
CR931802.4	6.09007480915262e-05	-0.489726964603867	0.042	0.358	1
nrf1	6.09935502113948e-05	-0.651767580760729	0.146	0.507	1
pax6a	6.11747051441662e-05	-1.20168313438268	0.562	0.791	1
si:dkey-117m1.4	6.12197072956963e-05	-0.587914954693035	0.062	0.388	1
foxp4	6.17068941497201e-05	-0.633775405076186	0.875	0.985	1
abcb5	6.1769794625605e-05	0.843696769121325	0.312	0.045	1
psd3l	6.2452506109132e-05	-0.771260471897669	0.354	0.657	1
tfap4	6.46694608764458e-05	-0.555215157327104	0.604	0.881	1
zgc:163040.1	6.53924790180827e-05	0.372602232958447	0.292	0.03	1
efna3b	6.61002324270813e-05	-0.790469729600602	0.333	0.657	1
dennd5a	6.64177259140577e-05	-0.7918918046698	0.188	0.537	1
ehd3	6.72785600873575e-05	-0.71818211848679	0.125	0.463	1
elmo1	6.73229273433256e-05	-0.707077045424005	0.25	0.582	1
ube2e2	6.77363793427307e-05	-0.734262343862069	0.167	0.522	1
SEMA4F	6.79650347624365e-05	-0.504659451043683	0.062	0.388	1
ptch1	6.80578718162048e-05	-0.778259939082033	0.562	0.821	1
nfe2l3	6.8188881205374e-05	-0.476645074874087	0.083	0.418	1
maff	7.37737662633914e-05	0.597940354719366	0.542	0.209	1
dnajb2	7.39817063141757e-05	0.716504752667545	0.438	0.119	1
tead3b	7.6761144393856e-05	-0.779637542472351	0.542	0.821	1
pou3f3a	7.82679049330495e-05	0.460368129569819	0.292	0.03	1
si:ch211-191i18.2	8.06131407843811e-05	0.841874033514507	0.5	0.179	1
acsl3b	8.26862447128149e-05	-0.545345521624575	0.125	0.463	1
usp7	8.32721859257602e-05	-0.603265497553756	0.479	0.821	1
btg1	8.46206118311923e-05	0.723696993010695	0.833	0.567	1
lipg	8.60599629918448e-05	0.522946865431243	0.25	0.015	1
map7d1a	8.61611348480255e-05	-0.715910157322938	0.458	0.776	1
ptbp3	8.73412849025484e-05	-0.810639434640494	0.208	0.522	1
arhgap32b	8.73824644038854e-05	-0.745508955367171	0.604	0.836	1
cnn2	8.92281363269002e-05	0.459753038944049	0.25	0.015	1
hist1h4l.10	8.92281363269002e-05	0.416031661514731	0.25	0.015	1
zgc:163098	9.07606541979996e-05	-0.478231325766038	0.083	0.433	1
u2af2a	9.20583277640198e-05	-0.468247237193416	0.167	0.537	1
fmnl3	9.41932411767798e-05	-0.5830036476831	0.229	0.612	1
FO704772.3	9.53621977529481e-05	0.615776216431398	0.625	0.269	1
prelid1a	9.55404995175312e-05	-0.431410469013044	0.042	0.358	1
rrm2.1	9.66051966925476e-05	-0.712068091028543	0.875	0.94	1
e2f8	9.66352281700676e-05	-0.747692000759265	0.229	0.582	1
st8sia1	9.94789578186807e-05	-0.462289781897016	0.042	0.358	1
mrps5	0.000100627472399445	-0.643201445265585	0.042	0.343	1
bicc2	0.000101448368672988	0.273018494406416	0.208	0	1
dnmt3bb.3	0.000101722257202813	-0.531473347043017	0.125	0.493	1
raver2	0.000102248777676536	0.481126689736616	0.333	0.06	1
mapk14a	0.000102393461024195	-0.62097149788212	0.333	0.672	1
meis1b	0.000102522366631988	-0.577333040811383	0.708	0.91	1
zc3h18	0.00010344318326929	-0.778740437018495	0.458	0.731	1
smarcd1	0.00010428341101929	-0.697676463052149	0.375	0.701	1
map1sa	0.00010673214900437	-0.473069620650259	0	0.269	1
zeb2a	0.000108279680131896	-0.518873310263384	0.875	1	1
camk2g2	0.000109439023711025	-0.640179606485517	0.167	0.507	1
igsf3	0.000109652912176818	-0.674443018728626	0.562	0.866	1
st6galnac3	0.000110207462236054	-0.547442462460154	0.042	0.343	1
znf281a	0.000110321833535853	-0.492878101730439	0.104	0.463	1
scamp5a	0.000113499719583967	-0.420309475779794	0.062	0.388	1
traf3ip1	0.000114186930815654	-0.532948495475106	0.062	0.373	1
rimkla	0.000115018054503066	-0.667265150156055	0.146	0.493	1
samd1b	0.000115327806104684	-0.405662699815393	0.062	0.388	1
ncor1	0.000115780748947337	-0.589262638154782	0.562	0.821	1
pde4d	0.000116872253587019	-0.547442462460154	0.021	0.313	1
march8	0.000118056998954195	-0.724777608811263	0.479	0.776	1
ap2m1b	0.000118962628530026	-0.491392573841277	0.104	0.433	1
traf7	0.000120664747299013	0.694120413070815	0.562	0.254	1
amot	0.000121242599902356	0.941544092519469	0.729	0.522	1
